time(%Y-%m-%dT%H:%M:%S.%f),rel_time(sec),velocity(m/s)
2022-01-02T04:46:38.775000,2798.75,-62.61685181
2022-01-02T04:46:38.825000,2798.8,-112.5747986
2022-01-02T04:46:38.875000,2798.85,-129.5327454
2022-01-02T04:46:38.925000,2798.9,25.50931549
2022-01-02T04:46:38.975000,2798.95,189.5513611
2022-01-02T04:46:39.025000,2799,149.5934296
2022-01-02T04:46:39.075000,2799.05,18.63548279
2022-01-02T04:46:39.125000,2799.1,-26.32246399
2022-01-02T04:46:39.175000,2799.15,-97.28041077
2022-01-02T04:46:39.225000,2799.2,-156.2383575
2022-01-02T04:46:39.275000,2799.25,-43.19628906
2022-01-02T04:46:39.325000,2799.3,24.84576416
2022-01-02T04:46:39.375000,2799.35,36.88781738
2022-01-02T04:46:39.425000,2799.4,136.9298706
2022-01-02T04:46:39.475000,2799.45,71.97193146
2022-01-02T04:46:39.525000,2799.5,-132.9860077
2022-01-02T04:46:39.575000,2799.55,-239.9439545
2022-01-02T04:46:39.625000,2799.6,-244.9019012
2022-01-02T04:46:39.675000,2799.65,-48.85984802
2022-01-02T04:46:39.725000,2799.7,124.1822128
2022-01-02T04:46:39.775000,2799.75,126.2242661
2022-01-02T04:46:39.825000,2799.8,108.2663269
2022-01-02T04:46:39.875000,2799.85,-61.69161987
2022-01-02T04:46:39.925000,2799.9,-184.6495514
2022-01-02T04:46:39.975000,2799.95,-126.6075134
2022-01-02T04:46:40.025000,2800,-59.56546021
2022-01-02T04:46:40.075000,2800.05,105.4766006
2022-01-02T04:46:40.125000,2800.1,227.5186615
2022-01-02T04:46:40.175000,2800.15,217.5607147
2022-01-02T04:46:40.225000,2800.2,233.6027679
2022-01-02T04:46:40.275000,2800.25,176.6448364
2022-01-02T04:46:40.325000,2800.3,-116.3131104
2022-01-02T04:46:40.375000,2800.35,-369.2710571
2022-01-02T04:46:40.425000,2800.4,-245.2289886
2022-01-02T04:46:40.475000,2800.45,-26.18695068
2022-01-02T04:46:40.525000,2800.5,77.85511017
2022-01-02T04:46:40.575000,2800.55,81.89716339
2022-01-02T04:46:40.625000,2800.6,-13.06077576
2022-01-02T04:46:40.675000,2800.65,56.98127747
2022-01-02T04:46:40.725000,2800.7,138.0233307
2022-01-02T04:46:40.775000,2800.75,30.06539154
2022-01-02T04:46:40.825000,2800.8,-149.8925629
2022-01-02T04:46:40.875000,2800.85,-289.8505249
2022-01-02T04:46:40.925000,2800.9,-158.8084564
2022-01-02T04:46:40.975000,2800.95,-18.76638794
2022-01-02T04:46:41.025000,2801,-54.72433472
2022-01-02T04:46:41.075000,2801.05,-39.68228149
2022-01-02T04:46:41.125000,2801.1,-71.64021301
2022-01-02T04:46:41.175000,2801.15,-175.5981598
2022-01-02T04:46:41.225000,2801.2,-118.5561066
2022-01-02T04:46:41.275000,2801.25,19.48595428
2022-01-02T04:46:41.325000,2801.3,17.52800751
2022-01-02T04:46:41.375000,2801.35,24.57006073
2022-01-02T04:46:41.425000,2801.4,112.6121216
2022-01-02T04:46:41.475000,2801.45,80.6541748
2022-01-02T04:46:41.525000,2801.5,-37.30377197
2022-01-02T04:46:41.575000,2801.55,-14.26171875
2022-01-02T04:46:41.625000,2801.6,-69.21965027
2022-01-02T04:46:41.675000,2801.65,-319.1776123
2022-01-02T04:46:41.725000,2801.7,-290.1355591
2022-01-02T04:46:41.775000,2801.75,-134.0934906
2022-01-02T04:46:41.825000,2801.8,-169.0514374
2022-01-02T04:46:41.875000,2801.85,26.99062347
2022-01-02T04:46:41.925000,2801.9,288.0326843
2022-01-02T04:46:41.975000,2801.95,217.0747375
2022-01-02T04:46:42.025000,2802,144.1167908
2022-01-02T04:46:42.075000,2802.05,42.15885162
2022-01-02T04:46:42.125000,2802.1,-154.7990875
2022-01-02T04:46:42.175000,2802.15,-197.7570343
2022-01-02T04:46:42.225000,2802.2,-98.71498108
2022-01-02T04:46:42.275000,2802.25,-30.67292786
2022-01-02T04:46:42.325000,2802.3,-186.6308746
2022-01-02T04:46:42.375000,2802.35,-271.5888062
2022-01-02T04:46:42.425000,2802.4,-289.5467529
2022-01-02T04:46:42.475000,2802.45,-312.5046997
2022-01-02T04:46:42.525000,2802.5,58.53735352
2022-01-02T04:46:42.575000,2802.55,284.5794067
2022-01-02T04:46:42.625000,2802.6,114.6214676
2022-01-02T04:46:42.675000,2802.65,37.66352081
2022-01-02T04:46:42.725000,2802.7,0.705581665
2022-01-02T04:46:42.775000,2802.75,4.747634888
2022-01-02T04:46:42.825000,2802.8,-30.21031189
2022-01-02T04:46:42.875000,2802.85,-182.1682587
2022-01-02T04:46:42.925000,2802.9,-85.12619019
2022-01-02T04:46:42.975000,2802.95,174.915863
2022-01-02T04:46:43.025000,2803,193.9579163
2022-01-02T04:46:43.075000,2803.05,-41.00003052
2022-01-02T04:46:43.125000,2803.1,-268.9579468
2022-01-02T04:46:43.175000,2803.15,-378.9158936
2022-01-02T04:46:43.225000,2803.2,-460.8739014
2022-01-02T04:46:43.275000,2803.25,-185.8318024
2022-01-02T04:46:43.325000,2803.3,234.2102509
2022-01-02T04:46:43.375000,2803.35,135.2523041
2022-01-02T04:46:43.425000,2803.4,20.29436493
2022-01-02T04:46:43.475000,2803.45,123.3364182
2022-01-02T04:46:43.525000,2803.5,-40.621521
2022-01-02T04:46:43.575000,2803.55,-229.5794525
2022-01-02T04:46:43.625000,2803.6,-222.5373993
2022-01-02T04:46:43.675000,2803.65,-236.4953461
2022-01-02T04:46:43.725000,2803.7,-162.4532928
2022-01-02T04:46:43.775000,2803.75,117.5887604
2022-01-02T04:46:43.825000,2803.8,262.6307983
2022-01-02T04:46:43.875000,2803.85,100.6728668
2022-01-02T04:46:43.925000,2803.9,5.714927673
2022-01-02T04:46:43.975000,2803.95,97.7569809
2022-01-02T04:46:44.025000,2804,134.7990417
2022-01-02T04:46:44.075000,2804.05,100.841095
2022-01-02T04:46:44.125000,2804.1,47.88314819
2022-01-02T04:46:44.175000,2804.15,-62.07479858
2022-01-02T04:46:44.225000,2804.2,-172.0327301
2022-01-02T04:46:44.275000,2804.25,-225.9906769
2022-01-02T04:46:44.325000,2804.3,-374.9486084
2022-01-02T04:46:44.375000,2804.35,-362.9065552
2022-01-02T04:46:44.425000,2804.4,-13.86451721
2022-01-02T04:46:44.475000,2804.45,155.1775513
2022-01-02T04:46:44.525000,2804.5,330.2196045
2022-01-02T04:46:44.575000,2804.55,555.2616577
2022-01-02T04:46:44.625000,2804.6,265.3037109
2022-01-02T04:46:44.675000,2804.65,-9.65423584
2022-01-02T04:46:44.725000,2804.7,-71.61218262
2022-01-02T04:46:44.775000,2804.75,-259.5701294
2022-01-02T04:46:44.825000,2804.8,-196.5280609
2022-01-02T04:46:44.875000,2804.85,-31.48600769
2022-01-02T04:46:44.925000,2804.9,28.55604553
2022-01-02T04:46:44.975000,2804.95,102.5981064
2022-01-02T04:46:45.025000,2805,60.64015961
2022-01-02T04:46:45.075000,2805.05,-36.31777954
2022-01-02T04:46:45.125000,2805.1,-199.2757416
2022-01-02T04:46:45.175000,2805.15,-271.2336426
2022-01-02T04:46:45.225000,2805.2,-183.1916046
2022-01-02T04:46:45.275000,2805.25,-112.1495514
2022-01-02T04:46:45.325000,2805.3,72.89250183
2022-01-02T04:46:45.375000,2805.35,204.9345551
2022-01-02T04:46:45.425000,2805.4,93.97660828
2022-01-02T04:46:45.475000,2805.45,-28.9813385
2022-01-02T04:46:45.525000,2805.5,-96.93927002
2022-01-02T04:46:45.575000,2805.55,-206.8972321
2022-01-02T04:46:45.625000,2805.6,-301.8551636
2022-01-02T04:46:45.675000,2805.65,-264.8131104
2022-01-02T04:46:45.725000,2805.7,-102.7710571
2022-01-02T04:46:45.775000,2805.75,186.2709961
2022-01-02T04:46:45.825000,2805.8,358.3130493
2022-01-02T04:46:45.875000,2805.85,197.3551178
2022-01-02T04:46:45.925000,2805.9,47.39717102
2022-01-02T04:46:45.975000,2805.95,100.4392242
2022-01-02T04:46:46.025000,2806,88.4812851
2022-01-02T04:46:46.075000,2806.05,-151.4766693
2022-01-02T04:46:46.125000,2806.1,-292.4346313
2022-01-02T04:46:46.175000,2806.15,-207.3925629
2022-01-02T04:46:46.225000,2806.2,-221.3504791
2022-01-02T04:46:46.275000,2806.25,-202.3084259
2022-01-02T04:46:46.325000,2806.3,-90.26637268
2022-01-02T04:46:46.375000,2806.35,-89.22431946
2022-01-02T04:46:46.425000,2806.4,64.81773376
2022-01-02T04:46:46.475000,2806.45,237.859787
2022-01-02T04:46:46.525000,2806.5,161.9018402
2022-01-02T04:46:46.575000,2806.55,237.9439087
2022-01-02T04:46:46.625000,2806.6,350.9859619
2022-01-02T04:46:46.675000,2806.65,225.0280151
2022-01-02T04:46:46.725000,2806.7,83.07006836
2022-01-02T04:46:46.775000,2806.75,-31.88787842
2022-01-02T04:46:46.825000,2806.8,-228.8458099
2022-01-02T04:46:46.875000,2806.85,-424.803772
2022-01-02T04:46:46.925000,2806.9,-406.7617188
2022-01-02T04:46:46.975000,2806.95,-282.7196655
2022-01-02T04:46:47.025000,2807,-90.67759705
2022-01-02T04:46:47.075000,2807.05,24.36446381
2022-01-02T04:46:47.125000,2807.1,-164.5934906
2022-01-02T04:46:47.175000,2807.15,-292.5514526
2022-01-02T04:46:47.225000,2807.2,-192.5093536
2022-01-02T04:46:47.275000,2807.25,-73.46731567
2022-01-02T04:46:47.325000,2807.3,12.57474518
2022-01-02T04:46:47.375000,2807.35,20.6167984
2022-01-02T04:46:47.425000,2807.4,-28.34114075
2022-01-02T04:46:47.475000,2807.45,68.70091248
2022-01-02T04:46:47.525000,2807.5,120.7429657
2022-01-02T04:46:47.575000,2807.55,-39.21498108
2022-01-02T04:46:47.625000,2807.6,-207.1729279
2022-01-02T04:46:47.675000,2807.65,-259.1308594
2022-01-02T04:46:47.725000,2807.7,21.91119385
2022-01-02T04:46:47.775000,2807.75,241.9532471
2022-01-02T04:46:47.825000,2807.8,108.9953003
2022-01-02T04:46:47.875000,2807.85,-2.962646484
2022-01-02T04:46:47.925000,2807.9,-213.920578
2022-01-02T04:46:47.975000,2807.95,-321.87854
2022-01-02T04:46:48.025000,2808,-167.8364716
2022-01-02T04:46:48.075000,2808.05,-156.7944183
2022-01-02T04:46:48.125000,2808.1,-119.7523651
2022-01-02T04:46:48.175000,2808.15,-11.71029663
2022-01-02T04:46:48.225000,2808.2,32.33175659
2022-01-02T04:46:48.275000,2808.25,173.3738098
2022-01-02T04:46:48.325000,2808.3,257.415863
2022-01-02T04:46:48.375000,2808.35,78.45792389
2022-01-02T04:46:48.425000,2808.4,-174.5000153
2022-01-02T04:46:48.475000,2808.45,-210.457962
2022-01-02T04:46:48.525000,2808.5,-141.4159088
2022-01-02T04:46:48.575000,2808.55,-209.3738556
2022-01-02T04:46:48.625000,2808.6,-215.3318024
2022-01-02T04:46:48.675000,2808.65,-66.28973389
2022-01-02T04:46:48.725000,2808.7,25.75231171
2022-01-02T04:46:48.775000,2808.75,-11.20562744
2022-01-02T04:46:48.825000,2808.8,-89.16357422
2022-01-02T04:46:48.875000,2808.85,-204.1215057
2022-01-02T04:46:48.925000,2808.9,-251.0794525
2022-01-02T04:46:48.975000,2808.95,-85.03739929
2022-01-02T04:46:49.025000,2809,-10.99534607
2022-01-02T04:46:49.075000,2809.05,-80.95329285
2022-01-02T04:46:49.125000,2809.1,-25.91123962
2022-01-02T04:46:49.175000,2809.15,-26.8691864
2022-01-02T04:46:49.225000,2809.2,-70.82711792
2022-01-02T04:46:49.275000,2809.25,33.2149353
2022-01-02T04:46:49.325000,2809.3,74.25698853
2022-01-02T04:46:49.375000,2809.35,-66.70095825
2022-01-02T04:46:49.425000,2809.4,-110.658905
2022-01-02T04:46:49.475000,2809.45,0.383155823
2022-01-02T04:46:49.525000,2809.5,-34.57478333
2022-01-02T04:46:49.575000,2809.55,-141.5327301
2022-01-02T04:46:49.625000,2809.6,-185.4906769
2022-01-02T04:46:49.675000,2809.65,-191.4486237
2022-01-02T04:46:49.725000,2809.7,-70.40655518
2022-01-02T04:46:49.775000,2809.75,59.63549805
2022-01-02T04:46:49.825000,2809.8,190.6775513
2022-01-02T04:46:49.875000,2809.85,159.7196045
2022-01-02T04:46:49.925000,2809.9,-41.23834229
2022-01-02T04:46:49.975000,2809.95,-24.1962738
2022-01-02T04:46:50.025000,2810,-90.15422058
2022-01-02T04:46:50.075000,2810.05,-272.1121826
2022-01-02T04:46:50.125000,2810.1,-326.0701294
2022-01-02T04:46:50.175000,2810.15,-342.0280762
2022-01-02T04:46:50.225000,2810.2,-55.98600769
2022-01-02T04:46:50.275000,2810.25,336.0560608
2022-01-02T04:46:50.325000,2810.3,338.098114
2022-01-02T04:46:50.375000,2810.35,94.14016724
2022-01-02T04:46:50.425000,2810.4,-121.8177795
2022-01-02T04:46:50.475000,2810.45,-132.7757111
2022-01-02T04:46:50.525000,2810.5,33.26633453
2022-01-02T04:46:50.575000,2810.55,16.30839539
2022-01-02T04:46:50.625000,2810.6,-157.6495514
2022-01-02T04:46:50.675000,2810.65,-221.6074982
2022-01-02T04:46:50.725000,2810.7,-280.5654297
2022-01-02T04:46:50.775000,2810.75,-277.5233765
2022-01-02T04:46:50.825000,2810.8,-130.4813232
2022-01-02T04:46:50.875000,2810.85,-17.43927002
2022-01-02T04:46:50.925000,2810.9,-38.3972168
2022-01-02T04:46:50.975000,2810.95,-91.35516357
2022-01-02T04:46:51.025000,2811,9.686897278
2022-01-02T04:46:51.075000,2811.05,103.7289581
2022-01-02T04:46:51.125000,2811.1,-9.228988647
2022-01-02T04:46:51.175000,2811.15,-85.18693542
2022-01-02T04:46:51.225000,2811.2,-12.1448822
2022-01-02T04:46:51.275000,2811.25,48.89717865
2022-01-02T04:46:51.325000,2811.3,44.93923187
2022-01-02T04:46:51.375000,2811.35,-64.01870728
2022-01-02T04:46:51.425000,2811.4,-262.9766235
2022-01-02T04:46:51.475000,2811.45,-317.9345703
2022-01-02T04:46:51.525000,2811.5,-256.8925171
2022-01-02T04:46:51.575000,2811.55,-271.8504639
2022-01-02T04:46:51.625000,2811.6,-202.8084259
2022-01-02T04:46:51.675000,2811.65,-27.76637268
2022-01-02T04:46:51.725000,2811.7,52.27568054
2022-01-02T04:46:51.775000,2811.75,171.317749
2022-01-02T04:46:51.825000,2811.8,287.3598022
2022-01-02T04:46:51.875000,2811.85,126.4018555
2022-01-02T04:46:51.925000,2811.9,-96.55609131
2022-01-02T04:46:51.975000,2811.95,-158.5140228
2022-01-02T04:46:52.025000,2812,-127.4719849
2022-01-02T04:46:52.075000,2812.05,-16.42991638
2022-01-02T04:46:52.125000,2812.1,154.6121368
2022-01-02T04:46:52.175000,2812.15,290.6541748
2022-01-02T04:46:52.225000,2812.2,313.696228
2022-01-02T04:46:52.275000,2812.25,278.7382813
2022-01-02T04:46:52.325000,2812.3,63.78035736
2022-01-02T04:46:52.375000,2812.35,-366.1776123
2022-01-02T04:46:52.425000,2812.4,-573.1355591
2022-01-02T04:46:52.475000,2812.45,-418.0935059
2022-01-02T04:46:52.525000,2812.5,-128.0514221
2022-01-02T04:46:52.575000,2812.55,139.9906311
2022-01-02T04:46:52.625000,2812.6,240.0326843
2022-01-02T04:46:52.675000,2812.65,205.0747528
2022-01-02T04:46:52.725000,2812.7,142.116806
2022-01-02T04:46:52.775000,2812.75,-31.84114075
2022-01-02T04:46:52.825000,2812.8,-304.7990723
2022-01-02T04:46:52.875000,2812.85,-407.757019
2022-01-02T04:46:52.925000,2812.9,-240.7149811
2022-01-02T04:46:52.975000,2812.95,13.3270874
2022-01-02T04:46:53.025000,2813,202.3691406
2022-01-02T04:46:53.075000,2813.05,236.4111938
2022-01-02T04:46:53.125000,2813.1,50.4532547
2022-01-02T04:46:53.175000,2813.15,-242.5046844
2022-01-02T04:46:53.225000,2813.2,-453.4626465
2022-01-02T04:46:53.275000,2813.25,-553.4205933
2022-01-02T04:46:53.325000,2813.3,-459.37854
2022-01-02T04:46:53.375000,2813.35,-69.3364563
2022-01-02T04:46:53.425000,2813.4,295.7055969
2022-01-02T04:46:53.475000,2813.45,424.7476196
2022-01-02T04:46:53.525000,2813.5,451.7897339
2022-01-02T04:46:53.575000,2813.55,221.8317566
2022-01-02T04:46:53.625000,2813.6,-178.1261749
2022-01-02T04:46:53.675000,2813.65,-342.0841064
2022-01-02T04:46:53.725000,2813.7,-318.0420532
2022-01-02T04:46:53.775000,2813.75,-173.0000153
2022-01-02T04:46:53.825000,2813.8,56.04203796
2022-01-02T04:46:53.875000,2813.85,5.084098816
2022-01-02T04:46:53.925000,2813.9,-179.8738556
2022-01-02T04:46:53.975000,2813.95,-129.8317871
2022-01-02T04:46:54.025000,2814,-52.78973389
2022-01-02T04:46:54.075000,2814.05,-44.74768066
2022-01-02T04:46:54.125000,2814.1,-92.70562744
2022-01-02T04:46:54.175000,2814.15,-249.663559
2022-01-02T04:46:54.225000,2814.2,-312.621521
2022-01-02T04:46:54.275000,2814.25,-127.5794525
2022-01-02T04:46:54.325000,2814.3,93.46260071
2022-01-02T04:46:54.375000,2814.35,11.50466156
2022-01-02T04:46:54.425000,2814.4,-75.45327759
2022-01-02T04:46:54.475000,2814.45,100.5887756
2022-01-02T04:46:54.525000,2814.5,84.63082886
2022-01-02T04:46:54.575000,2814.55,-2.32711792
2022-01-02T04:46:54.625000,2814.6,90.7149353
2022-01-02T04:46:54.675000,2814.65,-37.24301147
2022-01-02T04:46:54.725000,2814.7,-186.200943
2022-01-02T04:46:54.775000,2814.75,-90.15888977
2022-01-02T04:46:54.825000,2814.8,-78.11683655
2022-01-02T04:46:54.875000,2814.85,-63.07478333
2022-01-02T04:46:54.925000,2814.9,-50.0327301
2022-01-02T04:46:54.975000,2814.95,-180.9906769
2022-01-02T04:46:55.025000,2815,-216.9486237
2022-01-02T04:46:55.075000,2815.05,-129.9065552
2022-01-02T04:46:55.125000,2815.1,-70.86450195
2022-01-02T04:46:55.175000,2815.15,-133.8224335
2022-01-02T04:46:55.225000,2815.2,-157.7803802
2022-01-02T04:46:55.275000,2815.25,-32.73832703
2022-01-02T04:46:55.325000,2815.3,45.3037262
2022-01-02T04:46:55.375000,2815.35,43.34577942
2022-01-02T04:46:55.425000,2815.4,-40.61216736
2022-01-02T04:46:55.475000,2815.45,-147.5701141
2022-01-02T04:46:55.525000,2815.5,-181.5280609
2022-01-02T04:46:55.575000,2815.55,-176.4860077
2022-01-02T04:46:55.625000,2815.6,-54.44393921
2022-01-02T04:46:55.675000,2815.65,130.598114
2022-01-02T04:46:55.725000,2815.7,128.6401825
2022-01-02T04:46:55.775000,2815.75,22.68222809
2022-01-02T04:46:55.825000,2815.8,-35.27571106
2022-01-02T04:46:55.875000,2815.85,-135.2336578
2022-01-02T04:46:55.925000,2815.9,-152.1916046
2022-01-02T04:46:55.975000,2815.95,-105.1495514
2022-01-02T04:46:56.025000,2816,-95.10748291
2022-01-02T04:46:56.075000,2816.05,-4.065429688
2022-01-02T04:46:56.125000,2816.1,-40.02337646
2022-01-02T04:46:56.175000,2816.15,-81.98132324
2022-01-02T04:46:56.225000,2816.2,-42.93927002
2022-01-02T04:46:56.275000,2816.25,-187.8972015
2022-01-02T04:46:56.325000,2816.3,-279.8551636
2022-01-02T04:46:56.375000,2816.35,-244.8130951
2022-01-02T04:46:56.425000,2816.4,-75.77104187
2022-01-02T04:46:56.475000,2816.45,72.27101898
2022-01-02T04:46:56.525000,2816.5,48.3130722
2022-01-02T04:46:56.575000,2816.55,187.3551331
2022-01-02T04:46:56.625000,2816.6,210.3971863
2022-01-02T04:46:56.675000,2816.65,-7.560760498
2022-01-02T04:46:56.725000,2816.7,-115.5187073
2022-01-02T04:46:56.775000,2816.75,-239.4766388
2022-01-02T04:46:56.825000,2816.8,-243.4345856
2022-01-02T04:46:56.875000,2816.85,-32.39253235
2022-01-02T04:46:56.925000,2816.9,84.64952087
2022-01-02T04:46:56.975000,2816.95,75.6915741
2022-01-02T04:46:57.025000,2817,-4.266372681
2022-01-02T04:46:57.075000,2817.05,-128.2243042
2022-01-02T04:46:57.125000,2817.1,-279.182251
2022-01-02T04:46:57.175000,2817.15,-361.1401978
2022-01-02T04:46:57.225000,2817.2,-244.0981293
2022-01-02T04:46:57.275000,2817.25,-122.0560913
2022-01-02T04:46:57.325000,2817.3,-110.0140228
2022-01-02T04:46:57.375000,2817.35,-137.9719696
2022-01-02T04:46:57.425000,2817.4,-260.9299316
2022-01-02T04:46:57.475000,2817.45,-292.8878784
2022-01-02T04:46:57.525000,2817.5,-100.8458099
2022-01-02T04:46:57.575000,2817.55,6.196250916
2022-01-02T04:46:57.625000,2817.6,52.23831177
2022-01-02T04:46:57.675000,2817.65,156.280365
2022-01-02T04:46:57.725000,2817.7,82.32241821
2022-01-02T04:46:57.775000,2817.75,98.36447906
2022-01-02T04:46:57.825000,2817.8,204.4065247
2022-01-02T04:46:57.875000,2817.85,8.44858551
2022-01-02T04:46:57.925000,2817.9,-104.5093536
2022-01-02T04:46:57.975000,2817.95,-50.46730042
2022-01-02T04:46:58.025000,2818,-97.42524719
2022-01-02T04:46:58.075000,2818.05,-151.383194
2022-01-02T04:46:58.125000,2818.1,-208.3411407
2022-01-02T04:46:58.175000,2818.15,-218.2990875
2022-01-02T04:46:58.225000,2818.2,-104.257019
2022-01-02T04:46:58.275000,2818.25,47.78504181
2022-01-02T04:46:58.325000,2818.3,83.82709503
2022-01-02T04:46:58.375000,2818.35,37.86914825
2022-01-02T04:46:58.425000,2818.4,-85.08879089
2022-01-02T04:46:58.475000,2818.45,-241.0467377
2022-01-02T04:46:58.525000,2818.5,-102.0046844
2022-01-02T04:46:58.575000,2818.55,54.0373764
2022-01-02T04:46:58.625000,2818.6,-74.92056274
2022-01-02T04:46:58.675000,2818.65,-132.8785248
2022-01-02T04:46:58.725000,2818.7,-178.8364716
2022-01-02T04:46:58.775000,2818.75,-245.7943878
2022-01-02T04:46:58.825000,2818.8,-145.7523346
2022-01-02T04:46:58.875000,2818.85,-136.7102814
2022-01-02T04:46:58.925000,2818.9,-235.6682281
2022-01-02T04:46:58.975000,2818.95,-205.6261749
2022-01-02T04:46:59.025000,2819,17.4158783
2022-01-02T04:46:59.075000,2819.05,235.4579468
2022-01-02T04:46:59.125000,2819.1,232.5
2022-01-02T04:46:59.175000,2819.15,152.5420532
2022-01-02T04:46:59.225000,2819.2,-21.41589355
2022-01-02T04:46:59.275000,2819.25,-226.3738251
2022-01-02T04:46:59.325000,2819.3,-172.3317719
2022-01-02T04:46:59.375000,2819.35,-20.28973389
2022-01-02T04:46:59.425000,2819.4,-7.247665405
2022-01-02T04:46:59.475000,2819.45,-4.205612183
2022-01-02T04:46:59.525000,2819.5,150.836441
2022-01-02T04:46:59.575000,2819.55,188.8784943
2022-01-02T04:46:59.625000,2819.6,36.92055511
2022-01-02T04:46:59.675000,2819.65,-24.03738403
2022-01-02T04:46:59.725000,2819.7,-139.9953461
2022-01-02T04:46:59.775000,2819.75,-193.9532928
2022-01-02T04:46:59.825000,2819.8,-77.91122437
2022-01-02T04:46:59.875000,2819.85,-40.86917114
2022-01-02T04:46:59.925000,2819.9,57.17288971
2022-01-02T04:46:59.975000,2819.95,12.21495056
2022-01-02T04:47:00.025000,2820,-286.742981
2022-01-02T04:47:00.075000,2820.05,-348.7009277
2022-01-02T04:47:00.125000,2820.1,-178.6588898
2022-01-02T04:47:00.175000,2820.15,20.38317108
2022-01-02T04:47:00.225000,2820.2,268.4252319
2022-01-02T04:47:00.275000,2820.25,359.4672852
2022-01-02T04:47:00.325000,2820.3,144.5093384
2022-01-02T04:47:00.375000,2820.35,-165.4485931
2022-01-02T04:47:00.425000,2820.4,-339.4065552
2022-01-02T04:47:00.475000,2820.45,-253.3644867
2022-01-02T04:47:00.525000,2820.5,20.67756653
2022-01-02T04:47:00.575000,2820.55,272.7196045
2022-01-02T04:47:00.625000,2820.6,413.7616577
2022-01-02T04:47:00.675000,2820.65,315.8037109
2022-01-02T04:47:00.725000,2820.7,98.84578705
2022-01-02T04:47:00.775000,2820.75,-29.1121521
2022-01-02T04:47:00.825000,2820.8,-163.0700836
2022-01-02T04:47:00.875000,2820.85,-163.0280304
2022-01-02T04:47:00.925000,2820.9,-75.98599243
2022-01-02T04:47:00.975000,2820.95,-151.943924
2022-01-02T04:47:01.025000,2821,5.098129272
2022-01-02T04:47:01.075000,2821.05,385.1401978
2022-01-02T04:47:01.125000,2821.1,368.182251
2022-01-02T04:47:01.175000,2821.15,16.22429657
2022-01-02T04:47:01.225000,2821.2,-306.7336426
2022-01-02T04:47:01.275000,2821.25,-481.6915894
2022-01-02T04:47:01.325000,2821.3,-373.6495361
2022-01-02T04:47:01.375000,2821.35,-94.60748291
2022-01-02T04:47:01.425000,2821.4,-22.56542969
2022-01-02T04:47:01.475000,2821.45,-85.52337646
2022-01-02T04:47:01.525000,2821.5,33.51868439
2022-01-02T04:47:01.575000,2821.55,75.56074524
2022-01-02T04:47:01.625000,2821.6,29.60279846
2022-01-02T04:47:01.675000,2821.65,70.64485168
2022-01-02T04:47:01.725000,2821.7,-121.3130951
2022-01-02T04:47:01.775000,2821.75,-214.2710419
2022-01-02T04:47:01.825000,2821.8,-34.22897339
2022-01-02T04:47:01.875000,2821.85,4.813079834
2022-01-02T04:47:01.925000,2821.9,39.85513306
2022-01-02T04:47:01.975000,2821.95,49.89719391
2022-01-02T04:47:02.025000,2822,22.93924713
2022-01-02T04:47:02.075000,2822.05,94.98130798
2022-01-02T04:47:02.125000,2822.1,171.0233612
2022-01-02T04:47:02.175000,2822.15,164.0654144
2022-01-02T04:47:02.225000,2822.2,67.10746765
2022-01-02T04:47:02.275000,2822.25,0.149528503
2022-01-02T04:47:02.325000,2822.3,12.19158173
2022-01-02T04:47:02.375000,2822.35,54.23364258
2022-01-02T04:47:02.425000,2822.4,31.2756958
2022-01-02T04:47:02.475000,2822.45,-14.68225098
2022-01-02T04:47:02.525000,2822.5,-44.6401825
2022-01-02T04:47:02.575000,2822.55,-60.59812927
2022-01-02T04:47:02.625000,2822.6,-76.55607605
2022-01-02T04:47:02.675000,2822.65,-228.5140228
2022-01-02T04:47:02.725000,2822.7,-270.4719849
2022-01-02T04:47:02.775000,2822.75,-104.4299164
2022-01-02T04:47:02.825000,2822.8,-72.3878479
2022-01-02T04:47:02.875000,2822.85,-143.3458099
2022-01-02T04:47:02.925000,2822.9,-115.3037415
2022-01-02T04:47:02.975000,2822.95,-6.261688232
2022-01-02T04:47:03.025000,2823,100.7803726
2022-01-02T04:47:03.075000,2823.05,122.8224258
2022-01-02T04:47:03.125000,2823.1,8.864486694
2022-01-02T04:47:03.175000,2823.15,-103.0934601
2022-01-02T04:47:03.225000,2823.2,-67.05140686
2022-01-02T04:47:03.275000,2823.25,-10.00935364
2022-01-02T04:47:03.325000,2823.3,51.03270721
2022-01-02T04:47:03.375000,2823.35,125.0747681
2022-01-02T04:47:03.425000,2823.4,84.11682129
2022-01-02T04:47:03.475000,2823.45,-55.84112549
2022-01-02T04:47:03.525000,2823.5,-36.79907227
2022-01-02T04:47:03.575000,2823.55,143.242981
2022-01-02T04:47:03.625000,2823.6,117.2850418
2022-01-02T04:47:03.675000,2823.65,24.32710266
2022-01-02T04:47:03.725000,2823.7,15.36915588
2022-01-02T04:47:03.775000,2823.75,-71.58879089
2022-01-02T04:47:03.825000,2823.8,-156.5467377
2022-01-02T04:47:03.875000,2823.85,-172.5046844
2022-01-02T04:47:03.925000,2823.9,-178.4626312
2022-01-02T04:47:03.975000,2823.95,-174.4205475
2022-01-02T04:47:04.025000,2824,-82.37850952
2022-01-02T04:47:04.075000,2824.05,-138.336441
2022-01-02T04:47:04.125000,2824.1,-235.2943878
